Master Index,before_after,date_diff,flight_length,label,label_grouped,rul_2d,rul_5d,rul_10d,split,number_flights_before
14539,before,-3,201.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,3
14540,after,1,11979.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14541,before,-2,3749.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14542,before,-1,5771.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,1
14543,after,1,4294.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14544,after,6,5814.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14545,after,4,3561.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14546,after,1,683.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14547,after,1,5474.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14548,before,0,387.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14549,after,2,3981.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14550,before,0,123.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14553,before,0,528.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14554,before,-1,6815.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14556,after,2,4621.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14557,after,1,5134.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14560,before,-1,5757.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14566,after,2,5211.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14567,before,-5,5116.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,4
14568,after,1,4886.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14570,after,1,5290.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14571,before,-2,7314.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,4
14574,before,-1,4838.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,2
14575,after,3,6488.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14577,after,3,6380.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14578,before,-2,2177.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,2
14580,before,-1,5538.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,2
14581,before,-1,4714.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14582,before,-5,278.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,4
14584,before,-6,1399.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,test,3
14585,before,0,434.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,0
14586,before,-3,4630.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,val,0
14587,before,-1,3718.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,0
14590,after,13,4651.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14591,before,-1,2022.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,2
14593,after,1,3142.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14594,before,-1,668.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14595,before,-1,5057.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,3
14596,before,-5,1758.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,3
14601,before,-3,5182.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,0
14602,before,-1,5228.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,2
14603,before,-1,4776.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14605,before,-1,4648.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14606,after,2,107.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14607,before,-2,4076.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14608,after,2,6754.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14610,after,10,10069.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14611,after,1,3546.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14612,after,1,4746.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14613,after,5,5897.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14616,after,1,403.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14617,before,-1,5305.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14618,after,3,5489.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14621,after,4,4761.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14624,before,-3,6223.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,test,3
14625,before,-5,3729.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,4
14627,before,-2,9084.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,2
14628,before,0,543.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,0
14629,after,1,11734.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14630,after,1,6004.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14631,after,7,9119.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14633,after,1,3531.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14636,before,-3,5533.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,3
14637,before,0,291.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14639,before,-1,2644.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14642,before,-1,4668.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14643,before,-3,2394.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,val,1
14645,before,-5,5894.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,3
14646,before,0,278.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14648,before,-2,5845.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14650,before,-1,4086.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,0
14652,after,2,5383.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14654,before,-2,6578.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,2
14655,before,-3,5253.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,1
14657,before,-1,5660.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,0
14659,before,-5,1756.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,0
14660,after,2,5243.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14662,after,4,3033.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14663,after,1,4948.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14664,after,1,5585.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14665,before,-5,5228.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,4
14666,before,-2,3982.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14668,after,1,5780.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14672,after,1,5523.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14673,before,-3,13285.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,1
14674,after,2,6201.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14675,after,1,4589.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14676,before,0,263.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,0
14678,after,1,5719.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14679,before,-2,3296.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14681,before,-1,5944.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14682,after,2,8728.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14685,before,-2,5881.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14686,before,-3,123.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,4
14689,before,-1,5570.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,2
14692,after,2,5197.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14694,after,2,4061.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14695,after,2,4340.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14696,after,2,6099.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14697,after,1,4508.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14698,after,2,5492.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14701,before,-7,5352.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,train,3
14702,before,-2,5088.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14705,before,0,559.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,0
14707,before,-1,6768.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,4
14709,after,1,5316.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14710,after,1,6250.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14712,before,-2,4401.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14713,before,-3,2162.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,1
14715,after,10,3732.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14716,before,-2,5757.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14717,before,-1,5118.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,0
14718,before,-2,12085.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14719,before,-3,8276.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,2
14721,before,-2,5396.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14723,after,5,1679.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14727,after,1,5539.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14732,after,2,7375.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14733,before,0,559.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14737,after,1,4964.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14738,after,1,4917.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14741,before,-2,3497.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14743,before,-1,3687.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14744,after,1,3918.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14746,after,1,1374.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14747,after,1,5688.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14748,before,-3,4029.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,0
14749,before,-3,6736.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,0
14753,after,1,4698.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14754,after,1,5072.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14755,before,-2,5477.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14757,before,0,886.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14758,before,-1,6395.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,2
14759,before,-2,5259.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,3
14760,after,1,6457.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14764,before,-4,5055.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,0
14766,before,-5,8204.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,3
14767,before,-3,1958.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,val,1
14768,before,-2,9193.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,2
14769,before,-9,5708.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,val,1
14770,after,1,5104.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14771,before,-1,5035.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,2
14773,before,-2,4590.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14775,before,-3,2551.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,test,4
14776,before,-4,3376.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,val,2
14777,before,-4,5757.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,1
14778,after,1,5845.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14779,before,-4,5818.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,2
14780,after,1,5596.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14781,after,7,5430.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14782,before,-2,10442.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,test,4
14786,before,0,621.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14787,after,1,2208.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14789,before,-6,3828.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,test,2
14790,after,1,5974.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14791,before,-1,4247.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,3
14792,before,-7,5258.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,train,2
14793,after,1,5967.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14794,before,-3,6035.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,train,1
14795,before,-6,6037.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,0,val,4
14797,before,-2,4511.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,1
14799,after,2,5538.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14801,after,1,3653.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14802,before,-3,4388.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,test,2
14803,after,6,4076.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14804,before,-1,4823.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14805,after,6,5939.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14806,before,-2,5554.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14807,before,-1,5445.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,0
14808,after,1,6983.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14809,after,3,5383.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14810,after,1,5601.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14812,before,-2,1462.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,1
14813,before,-1,6161.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,val,0
14816,after,1,4215.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,val,-1
14818,after,1,3982.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,test,-1
14822,after,1,7453.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14823,after,1,8479.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14824,after,3,5082.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14825,after,3,4294.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14826,after,3,294.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14828,before,-2,6831.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,0,0,0,train,4
14829,after,1,4387.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14835,after,2,169.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
14836,before,-4,5818.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,0,0,val,4
14837,after,2,5695.0,rocker cover leak/loose/damage,rocker cover leak/loose/damage,1,1,1,train,-1
